transaction_id,identity_id,timestamp,amount,merchant_category,device_type,device_fingerprint,home_city,txn_city,geo_distance_km,account_age_days,hour_of_day,is_odd_hour,velocity_1h,velocity_24h,billing_shipping_mismatch,new_payment_method,cvv_retries,prior_chargebacks_90d,is_fraud,is_chargeback,device_fp_identity_count,device_fp_txn_count,amount_to_category_avg_ratio
txn_0019068,4337,2026-07-07 08:51:00,1050.15,pharmacy,mobile_app,8954953,Delhi,Delhi,1.9,14.0,8,0,0,1,0,1,0,0,0,0,1,7,1.27
txn_0019069,1575,2026-05-02 18:13:00,10910.56,fashion,mobile_web,9759632,Ahmedabad,Ahmedabad,3.3,219.1,18,0,1,1,0,0,0,0,0,0,1,5,4.048
txn_0019070,1338,2026-05-24 12:22:00,661.1,pharmacy,desktop_web,903316,Lucknow,Lucknow,0.0,724.9,12,0,0,2,0,0,0,0,0,0,1,6,0.8
txn_0019071,3064,2026-06-08 13:27:00,9435.52,home_goods,desktop_web,9398798,Mumbai,Mumbai,2.0,529.8,13,0,0,1,0,0,0,1,1,1,1,4,2.454
txn_0019072,101,2026-05-01 16:40:00,9342.85,electronics,mobile_app,7897758,Kolkata,Ahmedabad,1619.1,678.1,16,0,1,2,1,0,1,0,0,0,1,5,0.904
txn_0019073,2662,2026-07-21 22:18:00,443.63,subscription,mobile_app,8158605,Jaipur,Jaipur,0.0,578.6,22,0,0,1,0,0,0,0,0,0,1,4,0.731
txn_0019074,1936,2026-06-20 09:17:00,319.41,food_delivery,mobile_app,3972706,Delhi,Delhi,0.0,388.0,9,0,1,1,0,1,1,0,0,0,1,12,0.479
txn_0019075,2229,2026-06-06 10:49:00,1745.35,home_goods,desktop_web,1051909,Kolkata,Kolkata,1.7,705.2,10,0,0,0,0,0,1,0,0,0,1,4,0.454
txn_0019076,1751,2026-06-12 22:07:00,1091.83,home_goods,mobile_app,1297832,Ahmedabad,Ahmedabad,0.0,666.1,22,0,0,1,0,0,0,0,0,0,1,7,0.284
txn_0019077,4106,2026-06-26 22:10:00,2346.61,home_goods,mobile_app,7902094,Lucknow,Lucknow,3.7,28.3,22,0,0,2,0,1,0,0,0,0,1,9,0.61
txn_0019078,5247,2026-06-20 23:57:00,311.83,subscription,mobile_web,1043302,Jaipur,Jaipur,0.0,61.3,23,0,1,2,0,0,0,0,0,0,1,8,0.514
txn_0019079,5033,2026-05-05 17:30:00,2528.98,home_goods,desktop_web,6146798,Ahmedabad,Ahmedabad,0.0,47.8,17,0,1,5,1,0,0,0,0,0,1,9,0.658
txn_0019080,4491,2026-07-01 14:17:00,15871.86,jewellery,desktop_web,6187962,Chennai,Pune,913.0,670.7,14,0,0,4,1,0,0,0,0,0,1,6,0.605
txn_0019081,4054,2026-07-24 10:34:00,308.79,grocery,mobile_web,7395899,Pune,Pune,0.0,96.0,10,0,0,2,0,0,0,0,0,0,1,4,0.29
txn_0019082,1657,2026-07-11 14:58:00,2971.14,fashion,desktop_web,2134488,Pune,Pune,0.0,7.8,14,0,0,0,0,0,0,1,0,0,1,5,1.102
txn_0019083,4588,2026-05-01 08:51:00,1117.62,pharmacy,mobile_web,2853107,Pune,Ahmedabad,514.5,57.8,8,0,1,1,1,0,1,0,0,0,1,8,1.352
txn_0019084,607,2026-06-26 18:13:00,2260.48,gaming,mobile_web,182845,Kolkata,Jaipur,1357.5,229.2,18,0,0,1,0,0,0,0,0,0,1,6,1.248
txn_0019085,2840,2026-06-26 15:31:00,1270.64,gaming,mobile_app,710025,Lucknow,Lucknow,0.0,208.3,15,0,0,0,0,0,1,0,0,0,1,8,0.701
txn_0019086,927,2026-07-24 21:40:00,3105.65,fashion,mobile_app,2725548,Lucknow,Lucknow,0.0,449.0,21,0,1,1,0,0,0,0,0,0,1,7,1.152
txn_0019087,5111,2026-05-06 16:46:00,12592.54,travel,mobile_app,1788733,Jaipur,Jaipur,0.0,71.1,16,0,1,1,0,0,1,0,0,0,1,8,0.752
txn_0019088,3638,2026-07-17 14:49:00,5039.6,jewellery,pos,6350927,Hyderabad,Hyderabad,0.9,381.6,14,0,1,4,0,0,0,0,0,0,1,5,0.192
txn_0019089,858,2026-06-04 19:24:00,15922.11,home_goods,mobile_web,8542881,Hyderabad,Hyderabad,1.7,768.5,19,0,0,0,0,0,0,0,0,0,1,6,4.141
txn_0019090,2231,2026-05-14 16:43:00,3707.86,electronics,desktop_web,9116521,Mumbai,Mumbai,0.2,270.3,16,0,0,0,0,0,0,0,0,0,1,6,0.359
txn_0019091,5175,2026-05-16 06:22:00,635.89,gaming,desktop_web,8689920,Hyderabad,Hyderabad,2.2,437.2,6,0,0,0,0,0,0,0,0,0,1,8,0.351
txn_0019092,3966,2026-05-03 17:30:00,20606.62,jewellery,mobile_web,8730377,Kolkata,Kolkata,0.0,71.9,17,0,0,1,0,0,0,0,0,0,1,7,0.786
txn_0019093,3153,2026-06-06 16:40:00,889.89,gaming,mobile_web,4571201,Kolkata,Kolkata,1.8,520.6,16,0,1,1,0,0,0,0,0,0,1,9,0.491
txn_0019094,486,2026-06-11 19:36:00,7458.31,gaming,mobile_app,7161680,Lucknow,Lucknow,1.5,19.0,19,0,0,1,0,0,0,0,0,0,1,9,4.117
txn_0019095,4580,2026-06-09 21:56:00,555.25,grocery,desktop_web,2827484,Ahmedabad,Ahmedabad,0.1,109.3,21,0,0,1,0,0,0,0,0,0,1,6,0.522
txn_0019096,4783,2026-05-13 09:45:00,537.91,subscription,mobile_app,5735193,Hyderabad,Hyderabad,0.2,239.6,9,0,0,1,0,0,0,0,0,0,1,4,0.886
txn_0019097,2680,2026-05-03 15:26:00,528.55,grocery,mobile_app,2358262,Pune,Pune,1.3,90.0,15,0,0,1,0,0,0,0,0,0,1,7,0.497
txn_0019098,3359,2026-06-22 03:26:00,972.98,fashion,mobile_app,6738248,Kolkata,Kolkata,0.0,275.0,3,1,0,0,0,1,1,0,0,0,1,6,0.361
txn_0019099,1481,2026-07-01 12:28:00,442.34,subscription,desktop_web,5925943,Chennai,Chennai,0.0,56.8,12,0,1,3,0,0,0,0,0,0,1,9,0.729
txn_0019100,3126,2026-06-13 11:21:00,1225.79,pharmacy,desktop_web,8825237,Chennai,Ahmedabad,1372.7,301.0,11,0,0,1,1,0,0,0,1,1,1,6,1.483
txn_0019101,4717,2026-07-11 17:18:00,19291.9,travel,mobile_app,3940521,Ahmedabad,Ahmedabad,0.9,118.1,17,0,1,1,0,0,0,0,0,0,1,9,1.152
txn_0019102,556,2026-05-09 23:09:00,22079.12,electronics,desktop_web,3879206,Hyderabad,Hyderabad,2.8,54.6,23,0,1,1,0,0,1,0,0,0,1,8,2.136
txn_0019103,4743,2026-06-07 11:34:00,1445.66,grocery,mobile_app,9344261,Kolkata,Hyderabad,1182.2,76.6,11,0,1,1,0,0,0,0,0,0,1,6,1.36
txn_0019104,1517,2026-05-24 17:48:00,781.9,grocery,mobile_app,2155285,Hyderabad,Hyderabad,1.2,415.5,17,0,0,1,0,0,0,0,0,0,1,4,0.735
txn_0019105,2424,2026-07-15 00:18:00,14234.21,electronics,desktop_web,6459985,Hyderabad,Hyderabad,0.9,305.0,0,1,2,3,0,0,0,0,0,0,1,10,1.377
txn_0019106,4396,2026-06-24 10:26:00,543.05,subscription,desktop_web,1957607,Lucknow,Lucknow,0.8,218.1,10,0,0,2,0,0,0,0,0,0,1,6,0.895
txn_0019107,3188,2026-07-16 13:52:00,426.31,food_delivery,mobile_app,1208346,Bengaluru,Bengaluru,2.7,156.4,13,0,0,0,0,0,0,0,0,0,1,11,0.639
txn_0019108,1364,2026-05-24 18:15:00,17010.67,electronics,mobile_web,4907845,Hyderabad,Hyderabad,0.2,366.3,18,0,1,1,0,0,1,0,0,0,1,4,1.646
txn_0019109,3568,2026-07-03 07:11:00,9092.75,electronics,mobile_web,119358,Hyderabad,Hyderabad,0.0,83.1,7,0,0,1,0,0,0,0,0,0,1,7,0.88
txn_0019110,3776,2026-05-03 23:16:00,3545.71,home_goods,mobile_app,8092414,Ahmedabad,Pune,521.2,250.5,23,0,0,0,0,0,0,0,0,0,1,4,0.922
txn_0019111,1191,2026-07-02 06:42:00,690.95,pharmacy,mobile_app,5555185,Hyderabad,Hyderabad,2.2,93.8,6,0,0,2,0,0,0,0,0,0,1,9,0.836
txn_0019112,2666,2026-05-08 10:37:00,1742.96,grocery,mobile_app,5414843,Mumbai,Mumbai,0.0,167.2,10,0,0,0,0,0,0,0,0,0,1,9,1.639
txn_0019113,1702,2026-07-01 14:23:00,7698.29,electronics,mobile_app,9922699,Delhi,Delhi,0.0,11.0,14,0,1,3,0,0,1,0,0,0,1,6,0.745
txn_0019114,2652,2026-07-25 12:11:00,40033.34,jewellery,desktop_web,5109994,Ahmedabad,Ahmedabad,0.0,117.3,12,0,2,3,0,0,0,0,0,0,1,9,1.527
txn_0019115,2691,2026-06-27 06:40:00,349.29,grocery,mobile_web,4907701,Pune,Pune,3.8,165.7,6,0,0,1,0,1,1,0,0,0,1,5,0.329
txn_0019116,4096,2026-06-14 12:05:00,27466.54,travel,mobile_web,7855554,Ahmedabad,Ahmedabad,1.7,268.7,12,0,0,0,1,0,0,0,0,0,1,11,1.639
txn_0019117,511,2026-06-17 14:20:00,1452.01,fashion,desktop_web,1529481,Ahmedabad,Ahmedabad,4.4,5.3,14,0,0,0,0,0,0,0,0,0,1,11,0.539
txn_0019118,4122,2026-05-24 14:34:00,2480.22,gaming,mobile_web,3758875,Kolkata,Kolkata,0.0,557.2,14,0,0,0,0,0,0,0,0,0,1,5,1.369
txn_0019119,2761,2026-05-21 19:17:00,374.15,subscription,mobile_app,4547098,Ahmedabad,Ahmedabad,0.0,49.5,19,0,0,0,0,0,0,0,0,0,1,7,0.616
txn_0019120,3433,2026-06-26 10:52:00,4555.32,travel,mobile_app,9969975,Jaipur,Jaipur,0.1,298.4,10,0,0,0,0,0,0,0,0,0,1,2,0.272
txn_0019121,2249,2026-06-28 12:49:00,758.07,grocery,mobile_web,4344260,Pune,Pune,0.0,211.8,12,0,0,3,0,0,0,0,1,0,1,7,0.713
txn_0019122,282,2026-05-18 12:14:00,724.55,gaming,mobile_web,954751,Pune,Pune,0.7,163.5,12,0,1,2,0,0,0,0,0,0,1,4,0.4
txn_0019123,5036,2026-07-08 13:58:00,742.83,pharmacy,mobile_app,1171774,Bengaluru,Bengaluru,0.0,30.8,13,0,2,3,0,0,0,0,0,0,1,3,0.898
txn_0019124,2923,2026-06-01 12:25:00,9531.35,jewellery,mobile_app,5405976,Bengaluru,Bengaluru,0.8,301.3,12,0,1,4,0,0,0,0,0,0,1,5,0.363
txn_0019125,4241,2026-06-20 14:17:00,3106.4,fashion,mobile_app,3995992,Jaipur,Jaipur,1.3,65.2,14,0,0,0,0,0,0,0,0,0,1,6,1.153
txn_0019126,4811,2026-06-02 13:08:00,2667.62,grocery,mobile_web,7915725,Hyderabad,Hyderabad,0.0,4.8,13,0,0,1,0,1,1,0,0,0,1,6,2.509
txn_0019127,2344,2026-07-26 08:53:00,469.31,subscription,mobile_app,7708465,Chennai,Chennai,0.0,237.4,8,0,0,1,0,0,0,0,0,0,1,9,0.773
txn_0019128,100,2026-07-19 16:55:00,806.32,gaming,desktop_web,1546844,Chennai,Chennai,2.2,221.9,16,0,1,3,0,0,0,0,0,0,1,6,0.445
txn_0019129,2592,2026-06-26 13:54:00,10047.01,electronics,mobile_app,5903838,Ahmedabad,Ahmedabad,0.0,180.6,13,0,0,0,0,0,0,0,0,0,1,8,0.972
txn_0019130,5187,2026-07-02 15:58:00,12192.34,electronics,pos,8162897,Delhi,Delhi,3.1,226.2,15,0,0,1,0,0,0,0,0,0,1,6,1.18
txn_0019131,2516,2026-07-13 13:27:00,3036.69,gaming,mobile_app,1375148,Ahmedabad,Ahmedabad,0.2,168.8,13,0,0,1,0,0,0,0,0,0,1,7,1.676
txn_0019132,2127,2026-07-14 10:22:00,1640.58,grocery,mobile_app,4358752,Jaipur,Jaipur,0.0,291.6,10,0,0,1,0,0,0,0,0,0,1,3,1.543
txn_0019133,3953,2026-06-01 22:16:00,760.96,gaming,mobile_app,2418766,Lucknow,Lucknow,1.0,123.5,22,0,0,1,0,0,1,0,0,0,1,7,0.42
txn_0019134,3679,2026-07-22 14:36:00,44901.32,jewellery,desktop_web,9388012,Lucknow,Lucknow,1.3,90.4,14,0,1,4,0,0,0,0,0,0,1,11,1.712
txn_0019135,1176,2026-07-05 17:23:00,3559.85,home_goods,mobile_web,2311129,Pune,Pune,0.4,15.2,17,0,1,1,1,0,0,0,0,0,1,9,0.926
txn_0019136,680,2026-07-18 15:15:00,50817.51,travel,mobile_web,2486892,Kolkata,Pune,1572.7,161.3,15,0,0,0,0,0,0,0,0,0,1,3,3.033
txn_0019137,3990,2026-05-13 23:31:00,5401.41,fashion,mobile_app,3048144,Delhi,Delhi,1.7,118.4,23,0,0,3,0,0,1,0,0,0,1,9,2.004
txn_0019138,931,2026-05-26 10:00:00,396.89,food_delivery,mobile_app,9921281,Hyderabad,Hyderabad,0.0,353.8,10,0,0,1,0,0,0,0,0,0,1,5,0.595
txn_0019139,3511,2026-06-14 12:02:00,556.09,grocery,mobile_app,8281147,Lucknow,Lucknow,0.0,97.3,12,0,0,0,0,0,0,0,0,0,1,8,0.523
txn_0019140,179,2026-05-09 10:17:00,383.32,grocery,mobile_app,1450064,Mumbai,Mumbai,2.6,261.2,10,0,0,2,0,0,0,0,0,0,1,3,0.361
txn_0019141,3186,2026-05-12 12:58:00,10950.58,electronics,mobile_app,2367988,Pune,Pune,0.6,12.6,12,0,0,1,0,0,0,1,0,0,1,7,1.06
txn_0019142,2834,2026-05-19 22:03:00,9166.67,travel,mobile_app,517556,Lucknow,Lucknow,0.0,118.1,22,0,0,1,0,0,0,0,0,0,1,7,0.547
txn_0019143,2348,2026-06-23 15:14:00,399.98,pharmacy,mobile_app,841785,Hyderabad,Hyderabad,0.0,730.7,15,0,0,1,0,0,0,0,0,0,1,5,0.484
txn_0019144,46,2026-05-22 13:53:00,5438.34,electronics,mobile_web,8119673,Kolkata,Kolkata,0.5,246.8,13,0,0,1,0,0,1,0,0,0,1,4,0.526
txn_0019145,4470,2026-06-17 12:56:00,12591.15,travel,mobile_web,1861363,Bengaluru,Bengaluru,0.0,254.7,12,0,0,1,0,0,0,0,0,0,1,10,0.752
txn_0019146,3006,2026-05-06 18:59:00,4968.08,electronics,mobile_app,648076,Chennai,Chennai,0.0,33.0,18,0,1,1,0,0,0,0,0,0,1,5,0.481
txn_0019147,425,2026-05-05 05:36:00,1789.27,home_goods,mobile_app,6810169,Ahmedabad,Ahmedabad,0.0,495.2,5,0,1,2,0,0,0,0,0,0,1,9,0.465
txn_0019148,3699,2026-05-10 17:49:00,2303.3,home_goods,mobile_app,3284976,Hyderabad,Jaipur,1094.3,190.4,17,0,0,1,0,0,0,0,0,0,1,7,0.599
txn_0019149,5015,2026-06-28 09:18:00,5975.67,travel,mobile_app,5613144,Chennai,Chennai,0.0,76.6,9,0,1,2,0,0,0,0,0,0,1,5,0.357
txn_0019150,56,2026-06-19 18:54:00,15001.29,jewellery,mobile_app,2679668,Hyderabad,Hyderabad,0.0,62.5,18,0,1,3,0,0,0,0,0,0,1,4,0.572
txn_0019151,939,2026-06-18 15:15:00,802.7,grocery,mobile_web,4568776,Jaipur,Jaipur,0.0,92.3,15,0,0,2,0,0,0,0,0,0,1,7,0.755
txn_0019152,275,2026-05-29 14:26:00,1994.65,home_goods,mobile_app,2127048,Jaipur,Jaipur,0.0,645.3,14,0,0,3,0,0,0,0,0,0,1,12,0.519
txn_0019153,5296,2026-05-30 17:28:00,553.15,food_delivery,mobile_app,6742980,Ahmedabad,Ahmedabad,1.4,272.2,17,0,0,1,0,0,1,0,0,0,1,6,0.829
txn_0019154,1153,2026-05-03 21:08:00,3036.77,gaming,mobile_app,814694,Lucknow,Lucknow,2.8,37.8,21,0,3,3,0,0,0,0,0,0,1,10,1.676
txn_0019155,4988,2026-07-02 20:21:00,1156.64,grocery,mobile_app,343041,Chennai,Chennai,0.0,36.4,20,0,0,0,0,0,0,0,0,0,1,5,1.088
txn_0019156,1247,2026-05-01 11:38:00,7193.88,electronics,mobile_app,1016918,Bengaluru,Bengaluru,0.0,566.5,11,0,0,3,1,0,1,0,0,0,37,50,0.696
txn_0019157,4689,2026-07-21 20:48:00,364.4,food_delivery,mobile_web,1602744,Pune,Pune,3.9,301.0,20,0,2,2,0,0,0,0,0,0,1,6,0.546
txn_0019158,678,2026-05-06 17:46:00,20705.27,jewellery,mobile_app,8127828,Bengaluru,Pune,734.7,133.2,17,0,0,0,0,0,0,0,0,0,1,5,0.79
txn_0019159,2541,2026-05-01 17:14:00,27727.2,electronics,mobile_app,9276786,Chennai,Chennai,3.9,121.3,17,0,1,3,0,0,0,0,0,0,1,6,2.683
txn_0019160,2257,2026-07-16 16:09:00,311.71,food_delivery,mobile_web,4663096,Ahmedabad,Ahmedabad,2.8,39.6,16,0,2,2,0,0,0,0,0,0,1,7,0.467
txn_0019161,997,2026-07-06 11:16:00,21803.09,jewellery,mobile_app,2183963,Lucknow,Lucknow,2.5,540.9,11,0,1,3,0,0,0,0,0,0,1,7,0.831
txn_0019162,4776,2026-06-28 16:32:00,9579.28,travel,mobile_web,1427021,Jaipur,Ahmedabad,537.7,79.4,16,0,0,1,0,0,0,0,0,0,1,7,0.572
txn_0019163,4185,2026-05-12 05:51:00,6182.29,electronics,mobile_app,1840042,Delhi,Delhi,0.0,7.4,5,0,0,2,0,0,0,0,0,0,1,7,0.598
txn_0019164,4129,2026-05-06 15:12:00,443.72,subscription,mobile_app,1158989,Kolkata,Kolkata,0.0,305.5,15,0,0,5,0,0,0,0,0,0,1,5,0.731
txn_0019165,2964,2026-07-04 16:42:00,6772.68,electronics,mobile_app,4060295,Pune,Pune,0.0,87.0,16,0,0,0,0,0,0,0,0,0,1,7,0.655
txn_0019166,192,2026-05-01 11:45:00,279.98,pharmacy,mobile_web,4591236,Hyderabad,Hyderabad,0.5,125.9,11,0,1,4,0,0,0,0,0,0,1,8,0.339
txn_0019167,5119,2026-05-02 10:07:00,1259.9,gaming,desktop_web,4849987,Delhi,Delhi,0.1,174.6,10,0,0,2,1,0,0,0,0,0,1,8,0.695
txn_0019168,1943,2026-07-11 09:13:00,6827.59,electronics,mobile_web,7216051,Hyderabad,Hyderabad,0.0,114.8,9,0,0,1,0,0,0,0,0,0,1,4,0.661
txn_0019169,982,2026-07-01 16:52:00,958.51,fashion,mobile_app,319294,Pune,Pune,0.0,17.5,16,0,0,0,0,0,0,0,0,0,1,5,0.356
txn_0019170,1680,2026-07-19 15:34:00,946.38,pharmacy,mobile_app,5606707,Chennai,Chennai,2.9,979.4,15,0,0,3,0,0,0,0,0,0,1,4,1.145
txn_0019171,2292,2026-06-26 10:18:00,1945.65,home_goods,desktop_web,2002318,Hyderabad,Hyderabad,0.5,115.2,10,0,0,3,0,0,0,0,0,0,1,6,0.506
txn_0019172,142,2026-06-05 07:17:00,21458.34,electronics,mobile_web,1946084,Chennai,Chennai,1.7,355.1,7,0,0,0,0,0,0,0,0,0,1,7,2.076
txn_0019173,3188,2026-07-09 12:35:00,706.75,grocery,mobile_app,1208346,Bengaluru,Bengaluru,2.6,156.4,12,0,0,0,0,0,0,0,0,0,1,11,0.665
txn_0019174,4281,2026-05-14 11:04:00,2773.42,gaming,mobile_web,381862,Lucknow,Lucknow,0.0,30.2,11,0,0,1,0,0,0,0,0,0,1,7,1.531
txn_0019175,3037,2026-07-15 12:43:00,2618.36,home_goods,mobile_app,2397725,Pune,Pune,0.0,199.7,12,0,1,1,0,0,0,0,0,0,1,7,0.681
txn_0019176,2986,2026-06-20 13:40:00,65804.37,travel,mobile_app,4479022,Lucknow,Lucknow,0.0,2.4,13,0,1,2,0,0,0,0,1,1,1,9,3.928
txn_0019177,3845,2026-05-19 11:55:00,10086.67,electronics,mobile_app,2578551,Chennai,Chennai,0.0,74.3,11,0,0,7,0,0,1,0,0,0,28,38,0.976
txn_0019178,2378,2026-05-29 10:05:00,347.97,grocery,mobile_app,8866821,Hyderabad,Hyderabad,0.0,77.9,10,0,0,3,0,0,0,0,0,0,1,7,0.327
txn_0019179,3085,2026-07-07 18:40:00,3782.55,electronics,mobile_web,2891621,Hyderabad,Hyderabad,0.7,34.8,18,0,0,3,0,0,0,0,0,0,1,3,0.366
txn_0019180,2786,2026-05-04 04:55:00,472.59,grocery,mobile_app,7243908,Chennai,Chennai,4.8,53.8,4,1,1,2,0,0,0,0,0,1,1,10,0.444
txn_0019181,1817,2026-05-15 14:15:00,3837.83,fashion,mobile_app,3405668,Jaipur,Jaipur,0.5,75.9,14,0,0,1,0,0,0,0,0,0,1,7,1.424
txn_0019182,2201,2026-05-07 16:56:00,447.72,food_delivery,mobile_app,1305845,Kolkata,Kolkata,1.3,226.9,16,0,0,0,0,0,0,0,0,0,1,7,0.671
txn_0019183,2297,2026-06-28 15:05:00,1514.88,gaming,mobile_app,3874,Mumbai,Mumbai,0.0,751.2,15,0,0,0,0,0,0,0,0,0,1,10,0.836
txn_0019184,4404,2026-06-15 22:25:00,4048.21,fashion,mobile_web,5781097,Delhi,Delhi,0.6,400.8,22,0,0,1,0,0,0,0,0,0,1,10,1.502
txn_0019185,4878,2026-05-01 09:08:00,1226.12,grocery,pos,830853,Hyderabad,Hyderabad,0.0,22.9,9,0,0,1,0,0,0,0,0,1,1,4,1.153
txn_0019186,4561,2026-05-05 06:15:00,160.89,subscription,mobile_app,1969789,Delhi,Delhi,1.2,158.2,6,0,0,2,1,0,0,0,1,0,1,6,0.265
txn_0019187,373,2026-06-11 09:24:00,437.33,grocery,mobile_app,3126353,Jaipur,Jaipur,4.3,683.6,9,0,0,0,0,0,0,0,0,0,1,6,0.411
txn_0019188,3316,2026-05-15 12:56:00,51100.98,travel,desktop_web,950533,Hyderabad,Hyderabad,3.2,68.9,12,0,1,1,0,0,0,0,0,0,1,6,3.05
txn_0019189,3076,2026-05-02 18:32:00,3006.42,fashion,mobile_app,5897552,Hyderabad,Hyderabad,2.5,219.2,18,0,2,2,0,0,1,0,0,0,1,3,1.116
txn_0019190,1466,2026-05-05 08:37:00,448.47,food_delivery,mobile_web,6105152,Chennai,Chennai,0.0,55.4,8,0,0,3,0,0,0,0,0,0,1,2,0.672
txn_0019191,5246,2026-06-19 11:31:00,150.92,subscription,mobile_app,9869076,Pune,Pune,0.1,34.3,11,0,1,1,0,1,0,0,0,0,1,7,0.249
txn_0019192,1539,2026-05-15 14:48:00,4158.96,home_goods,mobile_app,4170052,Lucknow,Lucknow,1.1,30.9,14,0,0,1,0,0,1,0,0,0,1,11,1.082
txn_0019193,674,2026-05-01 19:48:00,407.2,gaming,mobile_app,188636,Chennai,Chennai,1.1,187.9,19,0,1,4,0,0,0,0,0,0,1,9,0.225
txn_0019194,4895,2026-06-27 22:12:00,10599.16,electronics,mobile_app,3212254,Lucknow,Lucknow,0.2,31.2,22,0,0,2,0,0,0,1,0,0,1,8,1.026
txn_0019195,1511,2026-06-16 18:09:00,14229.6,travel,desktop_web,1764282,Pune,Pune,1.3,34.8,18,0,1,3,0,0,0,0,0,0,1,9,0.849
txn_0019196,2542,2026-06-08 15:35:00,451.18,subscription,mobile_app,5561865,Hyderabad,Hyderabad,2.2,378.0,15,0,0,3,0,0,0,0,0,0,1,7,0.743
txn_0019197,3576,2026-05-22 15:54:00,1102.08,gaming,desktop_web,9589621,Mumbai,Mumbai,2.7,107.5,15,0,0,1,0,0,1,0,0,0,1,6,0.608
txn_0019198,5159,2026-07-29 15:01:00,278.22,food_delivery,mobile_app,4765475,Kolkata,Kolkata,0.0,214.5,15,0,1,2,0,0,0,0,0,0,1,13,0.417
txn_0019199,437,2026-07-03 06:32:00,551.53,grocery,mobile_web,8277149,Lucknow,Lucknow,0.0,326.6,6,0,0,0,0,0,0,0,0,0,1,10,0.519
txn_0019200,3050,2026-07-26 13:18:00,6851.58,fashion,mobile_app,4820197,Mumbai,Mumbai,1.1,55.6,13,0,0,1,0,0,0,0,0,0,1,5,2.542
txn_0019201,668,2026-05-30 10:47:00,4984.27,fashion,mobile_app,4252981,Lucknow,Lucknow,4.4,342.0,10,0,1,3,0,0,0,0,0,1,1,9,1.849
txn_0019202,2984,2026-05-11 09:27:00,739.71,gaming,mobile_web,1522413,Jaipur,Jaipur,0.3,1004.9,9,0,0,0,0,0,0,0,0,0,1,7,0.408
txn_0019203,1037,2026-05-13 14:35:00,3952.16,electronics,mobile_web,3696509,Bengaluru,Bengaluru,0.0,645.5,14,0,0,1,0,0,0,0,0,0,1,4,0.382
txn_0019204,2840,2026-05-08 13:21:00,2630.92,gaming,mobile_app,710025,Lucknow,Lucknow,1.3,208.3,13,0,0,0,0,0,0,0,0,0,1,8,1.452
txn_0019205,5139,2026-05-09 14:40:00,1374.87,food_delivery,mobile_web,4295776,Lucknow,Lucknow,0.0,832.1,14,0,1,2,0,0,0,0,0,0,1,8,2.062
txn_0019206,4261,2026-06-07 05:04:00,761.22,grocery,mobile_web,4653888,Chennai,Chennai,0.0,149.9,5,0,0,0,0,0,0,0,0,0,1,3,0.716
txn_0019207,3209,2026-05-22 08:57:00,15421.03,jewellery,mobile_app,1769914,Hyderabad,Hyderabad,0.0,237.1,8,0,0,0,0,0,0,0,0,0,1,6,0.588
txn_0019208,4684,2026-06-05 20:55:00,501.3,grocery,desktop_web,5212840,Lucknow,Lucknow,0.0,37.2,20,0,0,0,0,0,0,0,0,0,1,9,0.471
txn_0019209,2739,2026-06-07 20:33:00,1276.22,home_goods,mobile_app,6731243,Lucknow,Lucknow,0.0,269.0,20,0,0,1,0,0,0,0,0,0,1,4,0.332
txn_0019210,3835,2026-06-15 14:02:00,6280.12,jewellery,desktop_web,4880,Hyderabad,Hyderabad,0.3,16.1,14,0,0,3,0,0,0,0,0,0,1,4,0.239
txn_0019211,1357,2026-07-02 15:43:00,155.81,grocery,mobile_web,9779542,Mumbai,Mumbai,0.2,40.1,15,0,0,2,0,0,0,0,0,0,1,7,0.147
txn_0019212,3838,2026-05-27 17:11:00,3197.16,gaming,mobile_app,9428396,Hyderabad,Hyderabad,0.0,83.1,17,0,1,1,0,0,0,0,0,0,1,8,1.765
txn_0019213,720,2026-05-13 01:17:00,13836.67,travel,desktop_web,8735444,Delhi,Delhi,3.4,262.9,1,1,0,1,0,0,0,0,0,0,1,6,0.826
txn_0019214,1032,2026-05-30 10:22:00,2609.59,grocery,pos,7156743,Jaipur,Jaipur,0.0,17.8,10,0,0,0,1,0,0,0,0,1,1,4,2.454
txn_0019215,805,2026-06-19 13:00:00,596.26,fashion,mobile_web,4104970,Hyderabad,Hyderabad,0.0,18.1,13,0,0,1,0,1,0,0,1,1,1,9,0.221
txn_0019216,5027,2026-07-27 09:40:00,193.44,pharmacy,mobile_app,4349806,Chennai,Chennai,0.0,570.7,9,0,0,1,0,0,0,0,0,0,1,8,0.234
txn_0019217,2174,2026-07-12 12:57:00,423.76,pharmacy,desktop_web,4879444,Delhi,Chennai,1771.9,648.5,12,0,1,1,0,0,0,0,0,0,1,10,0.513
txn_0019218,200,2026-05-30 12:30:00,234.03,food_delivery,mobile_app,6736455,Bengaluru,Bengaluru,0.0,239.5,12,0,0,3,0,0,0,0,0,0,1,7,0.351
txn_0019219,4420,2026-07-25 14:35:00,2584.66,travel,mobile_app,9999092,Pune,Pune,3.1,37.1,14,0,0,1,0,0,0,0,0,0,1,10,0.154
txn_0019220,3172,2026-05-03 21:00:00,957.17,home_goods,mobile_web,2236995,Pune,Pune,0.1,14.8,21,0,0,2,0,0,0,0,0,0,1,4,0.249
txn_0019221,1791,2026-05-21 17:24:00,3838.35,travel,mobile_web,9504040,Mumbai,Lucknow,1192.9,50.9,17,0,0,1,1,0,1,0,0,0,1,7,0.229
